http://urn.fi/URN:NBN:fi:au:slm:s1154_1	http://urn.fi/URN:NBN:fi:au:slm:s1214	2018-05-04 15:23:40
http://urn.fi/URN:NBN:fi:au:slm:s102_1	http://urn.fi/URN:NBN:fi:au:slm:s1213	2018-05-04 15:23:40
http://urn.fi/URN:NBN:fi:au:slm:s281_1	http://urn.fi/URN:NBN:fi:au:slm:s1212	2018-05-04 15:23:40
http://urn.fi/URN:NBN:fi:au:slm:s332_1	http://urn.fi/URN:NBN:fi:au:slm:s1211	2018-05-04 15:23:40
http://urn.fi/URN:NBN:fi:au:slm:s477_1	http://urn.fi/URN:NBN:fi:au:slm:s1210	2018-05-04 15:23:40
http://urn.fi/URN:NBN:fi:au:slm:s406_1	http://urn.fi/URN:NBN:fi:au:slm:s1208	2018-05-04 15:23:40
http://urn.fi/URN:NBN:fi:au:slm:s354_1	http://urn.fi/URN:NBN:fi:au:slm:s1209	2018-05-04 15:23:40
http://urn.fi/URN:NBN:fi:au:slm:s897_1	http://urn.fi/URN:NBN:fi:au:slm:s1207	2018-05-04 15:23:40
http://urn.fi/URN:NBN:fi:au:slm:s250_1	http://urn.fi/URN:NBN:fi:au:slm:s1205	2018-05-04 15:23:40
http://urn.fi/URN:NBN:fi:au:slm:s964_1	http://urn.fi/URN:NBN:fi:au:slm:s1206	2018-05-04 15:23:40
http://urn.fi/URN:NBN:fi:au:slm:s58_1	http://urn.fi/URN:NBN:fi:au:slm:s1204	2018-05-04 15:23:40
http://urn.fi/URN:NBN:fi:au:slm:s59_1	http://urn.fi/URN:NBN:fi:au:slm:s1203	2018-05-04 15:23:40
http://urn.fi/URN:NBN:fi:au:slm:s437_1	http://urn.fi/URN:NBN:fi:au:slm:s1201	2018-05-04 15:23:40
http://urn.fi/URN:NBN:fi:au:slm:s205_1	http://urn.fi/URN:NBN:fi:au:slm:s1202	2018-05-04 15:23:40
http://urn.fi/URN:NBN:fi:au:slm:a8baa36f-5bee-40b6-9ca5-1b7cdea1343d	http://urn.fi/URN:NBN:fi:au:slm:s1215	2018-07-11 06:07:49
http://urn.fi/URN:NBN:fi:au:slm:705e31c2-923a-42f3-842e-8a79a06d5840	http://urn.fi/URN:NBN:fi:au:slm:s1216	2018-07-11 06:07:49
http://urn.fi/URN:NBN:fi:au:slm:f5f4f356-951d-44f0-8599-ba560ec5d721	http://urn.fi/URN:NBN:fi:au:slm:s1217	2018-08-14 06:27:50
http://urn.fi/URN:NBN:fi:au:slm:63bf853c-d7e3-4c9a-a5a6-69485ab97b3e	http://urn.fi/URN:NBN:fi:au:slm:s1218	2018-08-14 06:27:50
http://urn.fi/URN:NBN:fi:au:slm:34f7237c-48ce-4c0e-925c-218d0f146e22	http://urn.fi/URN:NBN:fi:au:slm:s1219	2018-08-14 06:27:50
http://urn.fi/URN:NBN:fi:au:slm:788368b0-4c54-43ba-b6d5-fe90a0507245	http://urn.fi/URN:NBN:fi:au:slm:s1220	2018-08-14 06:27:50
http://urn.fi/URN:NBN:fi:au:slm:61105e6f-4794-44cc-8d3b-9da92f76c02f	http://urn.fi/URN:NBN:fi:au:slm:s1221	2018-08-14 06:27:50
http://urn.fi/URN:NBN:fi:au:slm:a5cff1be-4329-41c0-b9f1-b65580466d69	http://urn.fi/URN:NBN:fi:au:slm:s1222	2018-08-14 06:27:50
http://urn.fi/URN:NBN:fi:au:slm:6a7d1cb1-7e9c-4003-b0fb-8827706309e0	http://urn.fi/URN:NBN:fi:au:slm:s1223	2018-08-14 06:27:50
http://urn.fi/URN:NBN:fi:au:slm:af72652b-706d-4eb6-b70a-9c04816bb952	http://urn.fi/URN:NBN:fi:au:slm:s1224	2018-08-14 06:27:50
http://urn.fi/URN:NBN:fi:au:slm:ba33263b-374e-4ccb-96a2-167c816c9dfb	http://urn.fi/URN:NBN:fi:au:slm:s1225	2018-08-15 06:30:28
http://urn.fi/URN:NBN:fi:au:slm:a4e026d9-f593-481d-8e46-e5ace1b1fac4	http://urn.fi/URN:NBN:fi:au:slm:s1226	2018-08-15 06:30:28
http://urn.fi/URN:NBN:fi:au:slm:40722010-9d04-4035-8a6f-6a8705bcdcc3	http://urn.fi/URN:NBN:fi:au:slm:s1227	2018-11-09 05:32:01
http://urn.fi/URN:NBN:fi:au:slm:c36cd4f3-1470-4087-ac23-6d1c65633b73	http://urn.fi/URN:NBN:fi:au:slm:s1228	2018-11-09 05:32:01
