http://urn.fi/URN:NBN:fi:au:mts:mtsfi-4raitaa	http://urn.fi/URN:NBN:fi:au:mts:m0	2016-01-08 12:40:51
http://urn.fi/URN:NBN:fi:au:mts:mtsfi-tekno	http://urn.fi/URN:NBN:fi:au:mts:m1	2016-01-08 12:40:52
http://urn.fi/URN:NBN:fi:au:mts:mtsfi-selostaja	http://urn.fi/URN:NBN:fi:au:mts:m2	2016-01-08 12:40:52
http://urn.fi/URN:NBN:fi:au:mts:mtsfi-blogit	http://urn.fi/URN:NBN:fi:au:mts:m3	2016-01-08 12:40:52
http://urn.fi/URN:NBN:fi:au:mts:mtsfi-aanen_toistonopeus	http://urn.fi/URN:NBN:fi:au:mts:m4	2016-01-08 12:40:52
http://urn.fi/URN:NBN:fi:au:mts:mtsfi-/8kierr./min	http://urn.fi/URN:NBN:fi:au:mts:m5	2016-01-08 12:40:52
http://urn.fi/URN:NBN:fi:au:mts:mtsfi-kartantekija	http://urn.fi/URN:NBN:fi:au:mts:m6	2016-01-08 12:40:52
http://urn.fi/URN:NBN:fi:au:mts:mtsfi-uusintapainos	http://urn.fi/URN:NBN:fi:au:mts:m7	2016-01-08 12:40:52
http://urn.fi/URN:NBN:fi:au:mts:mtsfi-laajuuden_yksikko	http://urn.fi/URN:NBN:fi:au:mts:m8	2016-01-08 12:40:52
http://urn.fi/URN:NBN:fi:au:mts:mtsfi-taulukko	http://urn.fi/URN:NBN:fi:au:mts:m9	2016-01-08 12:40:52
http://urn.fi/URN:NBN:fi:au:mts:mtsfi-isopistekirjoitus	http://urn.fi/URN:NBN:fi:au:mts:m10	2016-01-08 12:40:52
http://urn.fi/URN:NBN:fi:au:mts:mtsfi-dancehall	http://urn.fi/URN:NBN:fi:au:mts:m11	2016-01-08 12:40:52
http://urn.fi/URN:NBN:fi:au:mts:mtsfi-genre	http://urn.fi/URN:NBN:fi:au:mts:m12	2016-01-08 12:40:52
http://urn.fi/URN:NBN:fi:au:mts:mtsfi-lambadat	http://urn.fi/URN:NBN:fi:au:mts:m13	2016-01-08 12:40:52
http://urn.fi/URN:NBN:fi:au:mts:mtsfi-pasodoblet	http://urn.fi/URN:NBN:fi:au:mts:m14	2016-01-08 12:40:52
http://urn.fi/URN:NBN:fi:au:mts:mtsfi-standardi	http://urn.fi/URN:NBN:fi:au:mts:m15	2016-01-08 12:40:52
